#,#,id,address,microdistrict_id,photo_url,marker,created_at,updated_at,is_deleted,category_id,district_id,sub_category_id,name_kz,name_ru,address_building_id,full_address
842,22836,651409,"ул.Санаторная, 1/1",59,,POINT (76.91643 43.203476),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Теннисный корт,Теннисный корт,279305,"ул.Санаторная, 1/1"
843,22841,650138,"ул.Си Синхая, 10",,,POINT (76.90174 43.215487),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,167694,"ул.Си Синхая, 10"
844,22847,651904,"пр.Абая, 164 корпус 9",,,POINT (76.879377 43.23555),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165515,"пр.Абая, 164 корпус 9"
845,22865,650973,"ул.Торайгырова, 15",,,POINT (76.875839 43.202989),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,255005,"ул.Торайгырова, 15"
846,22875,650989,"мкр.Орбита-3, 55/1",139,,POINT (76.875379 43.199306),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,164376,"мкр.Орбита-3, 55/1"
847,22880,650991,"мкр.Орбита-3, 26",139,,POINT (76.874076 43.199106),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,256465,"мкр.Орбита-3, 26"
848,22890,650007,"мкр.Аксай-5, 25 корпус 1",37,,POINT (76.831698 43.231171),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258546,"мкр.Аксай-5, 25 корпус 1"
849,22918,649609,"ул.Нурмагамбетова, 2/14 А",110,,POINT (76.978533 43.254543),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,335844,"ул.Нурмагамбетова, 2/14 А"
850,22923,650713,"мкр.12, 9",9,,POINT (76.861506 43.219192),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,324548,"мкр.12, 9"
851,22936,649680,"пр.Гагарина, 238 Б",,,POINT (76.900004 43.213129),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,165420,"пр.Гагарина, 238 Б"
852,22948,650154,"ул.Жарокова, 283",,,POINT (76.902158 43.212538),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,165152,"ул.Жарокова, 283"
853,22966,651053,"ул.Байкадамова, 2 Д",,,POINT (76.899807 43.213942),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165389,"ул.Байкадамова, 2 Д"
854,22977,651914,"пр.Гагарина, 238 Б",,,POINT (76.899921 43.212982),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165420,"пр.Гагарина, 238 Б"
855,23017,651289,"ул.Мустай Карима, 1 Б",155,,POINT (76.853475 43.20979),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Эко Баня,Эко Баня,337497,"ул.Мустай Карима, 1 Б"
856,23063,650791,"ул.Хаджи Мукана, 10",,,POINT (76.960028 43.225017),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Спортивная площадка,Спортивная площадка,166781,"ул.Хаджи Мукана, 10"
857,23072,651405,"мкр.Орбита-2, 4",138,,POINT (76.885106 43.197515),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Теннисный корт,Теннисный корт,337770,"мкр.Орбита-2, 4"
858,23081,649663,"мкр.Орбита-2, 4",138,,POINT (76.885054 43.197663),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,337770,"мкр.Орбита-2, 4"
859,23083,649704,"мкр.Орбита-2, 35",138,,POINT (76.884732 43.19873),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,256440,"мкр.Орбита-2, 35"
860,23086,650222,"мкр.Орбита-2, 36",138,,POINT (76.884971 43.197912),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,256468,"мкр.Орбита-2, 36"
861,23087,649703,"мкр.Орбита-1, 8 Б",137,,POINT (76.885756 43.200075),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,260974,"мкр.Орбита-1, 8 Б"
862,23092,651221,"ул.Байжанова, 1 Б",141,,POINT (76.812424 43.343342),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,1,32,Спортивная площадка,Спортивная площадка,336969,"ул.Байжанова, 1 Б"
863,23117,650166,"ул.Жарокова, 274",,,POINT (76.90398 43.209455),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,185359,"ул.Жарокова, 274"
864,23120,649696,"пер.Дружбы, 1/2",,,POINT (76.902489 43.202831),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,185177,"пер.Дружбы, 1/2"
865,23133,650194,"пр.Гагарина, 286/1",,,POINT (76.89983 43.204617),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,167973,"пр.Гагарина, 286/1"
866,23149,650254,"пер.Дружбы, 9 А",,,POINT (76.901645 43.20255),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,165483,"пер.Дружбы, 9 А"
867,23151,651919,"мкр.Алмагуль, 1",47,,POINT (76.903003 43.210143),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,256232,"мкр.Алмагуль, 1"
868,23216,649701,"мкр.Орбита-3, 55 А",139,,POINT (76.875905 43.19802),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Баскетбольная площадка,Баскетбольная площадка,338579,"мкр.Орбита-3, 55 А"
869,23218,650103,"мкр.Орбита-3, 55 А",139,,POINT (76.875905 43.19802),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,338579,"мкр.Орбита-3, 55 А"
870,23221,650228,"мкр.Орбита-3, 55 А",139,,POINT (76.875744 43.198349),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,338578,"мкр.Орбита-3, 55 А"
871,23250,649889,"мкр.Таугуль-2, 7",157,,POINT (76.882646 43.208572),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,337737,"мкр.Таугуль-2, 7"
872,23284,650726,"мкр.9, 24",18,,POINT (76.858215 43.213667),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,337814,"мкр.9, 24"
873,23291,649945,"мкр.10 А, 14",7,,POINT (76.858466 43.215173),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258517,"мкр.10 А, 14"
874,23316,651658,"мкр.10, 3",6,,POINT (76.867448 43.219724),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,258130,"мкр.10, 3"
875,23349,649520,"мкр.10, 15 Б",6,,POINT (76.868316 43.217907),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,257957,"мкр.10, 15 Б"
876,23358,651642,"мкр.11, 3",8,,POINT (76.871082 43.221617),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Площадка для воркаута,Площадка для воркаута,337937,"мкр.11, 3"
877,23365,649895,"мкр.10, 15 Б",6,,POINT (76.8677 43.217963),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,257957,"мкр.10, 15 Б"
878,23372,650707,"мкр.10, 3",6,,POINT (76.867594 43.219824),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,258130,"мкр.10, 3"
879,23378,649478,"мкр.11, 4",8,,POINT (76.871063 43.22184),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,258208,"мкр.11, 4"
880,23397,651824,"пр.Н.Назарбаев, 246 А",,,POINT (76.953169 43.225979),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,168277,"пр.Н.Назарбаев, 246 А"
881,23410,650428,"ул.Манаева, 55",,,POINT (76.942643 43.223626),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Футбольное поле,Футбольное поле,174869,"ул.Манаева, 55"
882,23420,651825,"пр.Н.Назарбаев, 244",,,POINT (76.951815 43.226574),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,166208,"пр.Н.Назарбаев, 244"
883,23428,651046,"ул.Абиша Кекилбайулы, 264",,,POINT (76.890755 43.202897),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Спортивная площадка,Спортивная площадка,165506,"ул.Абиша Кекилбайулы, 264"
884,23441,651905,"ул.Абиша Кекилбайулы, 264",,,POINT (76.890755 43.202897),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Площадка для воркаута,Площадка для воркаута,165506,"ул.Абиша Кекилбайулы, 264"
885,23492,651401,"ул.Абиша Кекилбайулы, 191",,,POINT (76.891367 43.198154),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Теннисный корт,Теннисный корт,338633,"ул.Абиша Кекилбайулы, 191"
886,23543,650216,"ул.Жаксылыка Ушкемпирова, 1",77,,POINT (76.927566 43.205487),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,338922,"ул.Жаксылыка Ушкемпирова, 1"
887,23555,650219,"пер.1, 8",77,,POINT (76.935075 43.209403),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,4,32,Футбольное поле,Футбольное поле,338920,"пер.1, 8"
888,23562,651076,"пр.Суюнбая, 14",,,POINT (76.949372 43.273127),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Спортивная площадка,Спортивная площадка,255688,"пр.Суюнбая, 14"
889,23612,651776,"ул.Карасай батыра, 48",,,POINT (76.949688 43.251763),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,230847,"ул.Карасай батыра, 48"
890,23616,649566,"ул.Кабанбай батыра, 65/76",,,POINT (76.955125 43.250916),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Баскетбольная площадка,Баскетбольная площадка,166495,"ул.Кабанбай батыра, 65/76"
891,23653,651441,"ул.Кастеева, 2",,,POINT (76.96802 43.257015),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Теннисный корт,Теннисный корт,215883,"ул.Кастеева, 2"
892,23660,651445,"ул.Кастеева, 2",,,POINT (76.968247 43.25714),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Теннисный корт,Теннисный корт,215883,"ул.Кастеева, 2"
893,23675,649360,"ул.Шерхана Муртазы, 69",,,POINT (76.962199 43.273694),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,5,32,Баскетбольная площадка,Баскетбольная площадка,223166,"ул.Шерхана Муртазы, 69"
894,23688,651791,"ул.Сатпаева, 10",,,POINT (76.951836 43.238473),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,6,32,Площадка для воркаута,Площадка для воркаута,166980,"ул.Сатпаева, 10"
895,23706,650734,"мкр.Аксай-2, 36 А",32,,POINT (76.835568 43.235452),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Спортивная площадка,Спортивная площадка,164566,"мкр.Аксай-2, 36 А"
896,23719,649983,"мкр.Аксай-2, 75",32,,POINT (76.839217 43.235204),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258229,"мкр.Аксай-2, 75"
897,23731,649515,"мкр.Аксай-2, 13",32,,POINT (76.837547 43.239999),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Баскетбольная площадка,Баскетбольная площадка,257976,"мкр.Аксай-2, 13"
898,23735,649994,"мкр.Аксай-2, 1",32,,POINT (76.837684 43.239473),2024-03-26 07:05:48.797546 +00:00,2024-10-03 07:16:01.744493 +00:00,false,5,3,32,Футбольное поле,Футбольное поле,258537,"мкр.Аксай-2, 1"
